class,name,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21
1,24F-40x.CNG.swc_2-CNG,12891.9,1,1,3,42.76,20.3349,12.93,3.34186,71.6921,892.461,3236.23,48.0937,55.6822,0,0.954337,16,1,0,0,0,1.02876
1,24F-40x.CNG.swc_3-CNG,12891.9,1,2,5,17,42.8749,34.1,2.47199,99.9358,998.7,3283.25,40.063,54.7815,1,0.892836,25,0.5,0.67,115.368,82.8862,1.06528
1,24F-40x.CNG.swc_4-CNG,12891.9,1,6,13,34.66,113.14,18.1,2.90621,233.388,1938.81,4000.24,113.737,120.324,4,0.925443,37,0.555556,4.675,79.5092,69.8142,1.02852
1,24G-40x.CNG.swc_1-CNG,15848.4,1,4,9,55.15,21.3053,28.95,2.32328,133.956,1261.37,4084.94,55.9339,78.4753,2,0.935026,31,0.25,2.39,74.5581,72.4623,1.06021
1,24G-40x.CNG.swc_2-CNG,15848.4,1,4,9,17.06,77.56,34.21,1.55886,168.149,1236.99,4051.96,79.8849,94.7925,3,0.941642,51,0.75,0.85,77.7565,86.5742,1.04495
1,24G-40x.CNG.swc_3-CNG,15848.4,1,1,3,31.12,17.3853,15.78,7.11146,57.9637,1066.31,4002.65,35.0409,40.8132,0,0.952856,8,1,0,0,0,1.03844
1,24G-40x.CNG.swc_4-CNG,15848.4,1,4,9,41.3,169.245,33.4,2.4728,292.038,2420.24,5057.06,164.965,189.197,3,0.895039,47,0.75,1.885,76.4689,82.1982,1.05111
1,24H-40x.CNG.swc_1-CNG,12064.1,1,3,7,14.14,59.7098,17.35,2.53121,112.006,984.753,3067.29,54.1048,62.478,2,0.949533,24,0.666667,1.905,48.0904,28.3382,1.03516
1,24H-40x.CNG.swc_2-CNG,12064.1,1,6,13,30.39,62.4,36.2,1.3959,215.704,1109.26,3111.84,51.191,88.8408,5,0.937355,49,0.833333,1.3,73.5673,80.9452,1.04905
1,24H-40x.CNG.swc_3-CNG,12064.1,1,2,5,26.19,53.6698,16.27,2.95938,94.5094,890.423,3034.2,48.8193,55.4492,1,0.941974,18,0.5,1,82.2124,89.3926,1.02662
1,24H-40x.CNG.swc_4-CNG,12064.1,1,5,11,52.04,51.66,78.62,2.2554,224.751,1769.9,3658.44,95.6533,115.57,3,0.944664,35,0.466667,3.645,86.8217,83.8655,1.0356
1,24I-40x.CNG.swc_1-CNG,21630.3,1,3,7,52.96,50.7321,48.32,1.73934,162.112,1351.22,5456.45,66.879,80.5257,2,0.93487,42,0.666667,1.535,50.6991,64.4846,1.02701
1,24I-40x.CNG.swc_2-CNG,21630.3,1,5,11,19.02,47.52,40.77,1.36531,191.2,1352.94,5450.73,55.9384,72.1931,3,0.924249,55,0.466667,2.145,110.083,91.7982,1.02456
1,24I-40x.CNG.swc_3-CNG,21630.3,1,5,11,38.96,68.26,33,1.58363,218.305,1535.67,5505.03,80.9789,115.57,4,0.929459,53,0.8,2.725,68.457,68.107,1.04983
1,24I-40x.CNG.swc_4-CNG,21630.3,1,5,11,75.74,46.432,29.53,1.98457,220.218,2254.1,6563.2,83.3713,127.383,4,0.86375,53,0.8,2.01,94.6517,94.3806,1.11836
1,24J-40x.CNG.swc_1-CNG,12450.3,1,3,7,33.4,70.8225,16.27,1.62097,144.032,960.697,3141.71,66.4366,76.1451,2,0.943629,36,0.666667,1.63,126.124,61.1885,1.01999
1,24J-40x.CNG.swc_2-CNG,12450.3,1,5,11,38.25,56.24,25.98,1.02566,192.009,997.646,3156.23,58.0398,83.9293,3,0.913762,68,0.466667,2.335,69.5421,58.4498,1.0329
1,24J-40x.CNG.swc_3-CNG,12450.3,1,1,3,86.86,25.6325,24.77,5.22264,112.37,1621,3758.57,92.0446,96.5448,0,0.984462,17,1,0,0,0,1.01093
1,32A-40x.CNG.swc_1-CNG,18279,1,4,9,89.52,131.423,30.62,1.18386,363.232,1520.22,4805.78,153.611,174.392,2,0.926683,72,0.25,0.295,54.2652,56.9246,1.03536
1,32A-40x.CNG.swc_2-CNG,18279,1,4,9,174.25,224.51,61.97,0.748544,647.886,1763.8,4801.32,257.12,292.337,3,0.906572,125,0.75,1.565,58.0303,43.0064,1.03201
1,32A-40x.CNG.swc_3-CNG,18279,1,2,5,66.25,40.013,23.04,3.24943,120.412,1306.21,4664.39,76.3023,96.195,1,0.962486,21,0.5,0.81,52.5548,47.0811,1.03537
1,32A-40x.CNG.swc_4-CNG,18279,1,7,15,50.32,155.12,33.1,1.29152,403.213,2063.27,5170.3,168.539,181.559,6,0.957193,71,0.857143,1.245,62.1328,56.4041,1.01888
1,32B-40x.CNG.swc_1-CNG,13168.4,1,5,11,92.95,141.638,52.69,0.774769,528.817,1515.91,3450.1,150.288,195.475,4,0.897201,105,0.8,1.725,64.0194,46.4874,1.03937
1,32B-40x.CNG.swc_2-CNG,13168.4,1,2,5,86.22,27.1918,12.37,1.74145,139.443,974.516,3321.8,93.6579,108.709,1,0.932997,35,0.5,0.49,44.4246,44.0675,1.03186
1,32B-40x.CNG.swc_3-CNG,13168.4,1,10,21,78.11,126.68,70.37,1.12051,509.708,2100.45,3949.88,162.419,191.145,8,0.910579,99,0.75,2.805,65.1057,68.3634,1.04007
1,32C-40x.CNG.swc_1-CNG,2941.9,1,2,5,28.79,88.8583,21.58,1.11201,147.526,501.781,769.283,99.2821,119.248,1,0.943822,40,0.5,0.49,22.2246,27.6169,1.02678
1,32C-40x.CNG.swc_2-CNG,2941.9,1,1,3,26.94,13.4017,24.84,3.45004,57.0175,356.606,741.515,37.4361,47.234,0,0.930856,9,1,0,0,0,1.03756
1,32C-40x.CNG.swc_3-CNG,2941.9,1,1,3,28.78,156.02,38.26,1.02263,205.105,549.282,766.753,168.67,195.321,0,0.953787,42,1,0,0,0,1.02741
1,32C-40x.CNG.swc_4-CNG,2941.9,1,1,3,21.54,9.78346,0.07,4.39449,31.7172,417.842,785.259,21.5404,21.9337,0,0.989156,9,1,0,0,0,1.01826
1,32D-40x.CNG.swc_1-CNG,42120.3,1,3,7,74.26,131.28,30.82,1.54347,324.614,2318.51,10667.7,151.974,171.497,2,0.935713,66,0.666667,1.605,37.795,42.4409,1.02129
1,32D-40x.CNG.swc_2-CNG,42120.3,1,1,3,85.07,29.5882,36.49,3.53228,134.225,2150.55,10656.9,92.0758,110.469,0,0.944501,26,1,0,0,0,1.03419
1,32D-40x.CNG.swc_3-CNG,42120.3,1,1,3,90.93,28.0482,26.97,2.81764,154.487,2011.85,10590.6,94.0441,130.731,0,0.906458,30,1,0,0,0,1.03752
1,32D-40x.CNG.swc_4-CNG,42120.3,1,4,9,94.5,150.28,72.87,1.59241,430.867,2583.5,10712.6,166.286,205.387,2,0.91846,66,0.25,4.67,54.0637,54.4814,1.029
1,32D-40x.CNG.swc_5-CNG,42120.3,1,2,5,35.96,34.0282,60.97,7.8941,126.785,2787.11,11726.4,72.3522,89.7844,1,0.955779,12,0.5,0.675,41.1199,53.0878,1.03062
1,32E-40x.CNG.swc_1-CNG,21407.2,1,14,29,159.33,121.68,96.37,1.10508,791.495,2843.91,5982.26,158.977,200.822,8,0.941505,127,0.587302,7.56,69.7448,58.2058,1.02001
1,32E-40x.CNG.swc_2-CNG,21407.2,1,4,9,83.94,50.95,39.39,1.72055,231.308,1585.31,5494.06,97.2427,110.316,3,0.946197,46,0.75,3.76,39.4124,45.6464,1.01795
1,32E-40x.CNG.swc_3-CNG,21407.2,1,1,3,22,26.7892,12.17,9.07727,54.8634,1644.93,5961.11,30.3867,35.9049,0,0.94877,9,1,0,0,0,1.03411
1,32F-40x.CNG.swc_1-CNG,13950,1,9,19,141.84,110.34,66.69,0.623692,674.304,1690.91,3672.22,118.476,167.879,6,0.907206,184,0.579365,3.56,75.1417,72.4036,1.05642
1,32F-40x.CNG.swc_2-CNG,13950,1,2,5,17.33,89.9582,14.35,1.90998,151.891,966.431,3499.58,82.0545,107.873,1,0.87756,30,0.5,0,34.1577,22.8307,1.03852
1,32F-40x.CNG.swc_3-CNG,13950,1,2,5,99.74,17.35,34.54,1.79816,187.892,1086.69,3523.48,103.724,158.422,1,0.888583,33,0.5,1,69.0207,43.9515,1.03596
1,32F-40x.CNG.swc_4-CNG,13950,1,2,5,32.37,65.3782,31.92,2.59722,130.113,1287.79,3742.27,67.7624,82.5107,1,0.913885,29,0.5,0.68,66.1731,63.3607,1.08184
1,32G-40x.CNG.swc_1-CNG,12672.1,1,8,17,117.81,187.29,42.72,0.58237,882.727,1999.18,3450.1,209.731,227.899,4,0.926019,230,0.458333,6.925,71.8358,50.8965,1.02399
1,32G-40x.CNG.swc_2-CNG,12672.1,1,2,5,55.35,108.081,47.86,1.2475,241.317,1058.36,3205.69,136.78,154.18,1,0.946059,50,0.5,0.565,38.3632,28.2139,1.02132
1,32G-40x.CNG.swc_3-CNG,12672.1,1,4,9,58.16,173.99,65.98,1.01815,433.086,1636.93,3374.96,187.796,268.457,3,0.924114,100,0.75,3.01,68.6853,66.798,1.03182
1,32G-40x.CNG.swc_4-CNG,12672.1,1,2,5,71.13,99.78,16.97,1.94923,172.552,1118.11,3271.05,123.335,136.59,1,0.950527,32,0.5,0.5,79.6316,48.5574,1.03172
1,32H-40x.CNG.swc_1-CNG,9138.03,1,1,3,13.14,17.5674,0.43,7.44903,31.5465,672.223,2289.34,16.7818,17.2718,0,0.990544,6,1,0,0,0,1.00587
1,32H-40x.CNG.swc_2-CNG,9138.03,1,2,5,125.62,116.31,41.49,0.87499,286.394,963.588,2324.71,130.022,158.532,1,0.932284,81,0.5,0.82,68.3233,83.1053,1.02919
1,32H-40x.CNG.swc_3-CNG,9138.03,1,3,7,67,91.53,61.35,1.04524,274.64,934.365,2323.2,115.932,136.989,2,0.944863,60,0.666667,2,52.0258,42.583,1.01714
1,32H-40x.CNG.swc_4-CNG,9138.03,1,3,7,58.64,123.37,53.32,1.04097,272.386,862.924,2308.71,127.533,147.707,2,0.937032,56,0.666667,1.695,90.2905,80.9717,1.02751
1,32H-40x.CNG.swc_5-CNG,9138.03,1,9,19,173.56,115.03,51.58,0.601437,735.486,1550.27,2527.96,142.151,189.299,5,0.9186,156,0.444444,3.055,55.2271,62.9735,1.04236
1,32I-40x.CNG.swc_1-CNG,7122.24,1,5,11,76.79,127.93,26.7,0.676067,366.09,867.188,1821.28,108.3,144.755,4,0.908584,94,0.8,1.505,69.2934,71.7799,1.02519
1,32I-40x.CNG.swc_2-CNG,7122.24,1,2,5,52.68,112.31,39.11,1.08359,225.747,792.922,1808.48,130.054,152.178,1,0.909142,53,0.5,0,39.1648,56.9624,1.02466
1,32I-40x.CNG.swc_3-CNG,7122.24,1,2,5,41.04,211.92,27.25,0.830328,308.331,723.218,1790.24,214.073,269.611,1,0.898249,62,0.5,0,77.7022,22.5769,1.03261
1,32I-40x.CNG.swc_4-CNG,7122.24,1,3,7,66.02,93.5,25.62,1.00221,208.902,809.685,1840.74,122.506,138.531,2,0.938731,59,0.666667,0.525,80.5037,85.8708,1.02994
1,32J-40x.CNG.swc_1-CNG,11887.2,1,5,11,71.11,69.81,48.58,1.04037,296.998,1349.62,3231.3,86.6922,125.222,3,0.949822,75,0.466667,1.585,93.8773,77.5125,1.01698
1,32J-40x.CNG.swc_2-CNG,11887.2,1,5,11,56.14,99.13,28.73,0.883978,323.544,1141.18,3047.32,107.024,125.374,3,0.931757,85,0.4,4.015,57.8976,54.0582,1.02446
1,32J-40x.CNG.swc_3-CNG,11887.2,1,3,7,131.8,85.95,67.26,0.844312,400.989,1201.72,3037.97,157.494,220.42,2,0.904488,90,0.666667,0.535,70.4571,55.346,1.02852
1,32J-40x.CNG.swc_4-CNG,11887.2,1,4,9,97.11,80.38,40.83,0.866168,344.553,1119.31,3018.51,130.739,163.315,3,0.889861,84,0.75,2.42,56.8517,60.7326,1.0437
1,32J-40x.CNG.swc_5-CNG,11887.2,1,5,11,93.82,94.44,42.35,0.825189,432.31,1292.73,3137.66,120.592,134.082,3,0.951862,96,0.466667,3.46,51.0348,40.6926,1.01611
1,45A-40x.CNG.swc_1-CNG,7823.87,1,5,11,54.36,54.07,26.52,1.03067,230.458,761.961,1979.73,71.0388,106.851,3,0.918781,51,0.4,1.25,45.7889,36.2296,1.03219
1,45A-40x.CNG.swc_2-CNG,7823.87,1,1,3,7.71,16.9074,9.47,8.40483,31.1717,614.841,1962.36,15.8664,17.6169,0,0.966877,5,1,0,0,0,0
1,45A-40x.CNG.swc_3-CNG,7823.87,1,1,3,20.26,14.5474,11.56,7.03236,45.3538,628.155,1962.46,21.8162,31.7991,0,0.895355,6,1,0,0,0,1.06966
1,45A-40x.CNG.swc_4-CNG,7823.87,1,2,5,41.99,57.3874,16.05,2.06177,119.155,746.379,1985.54,54.4544,65.5902,1,0.913986,25,0.5,1,86.0595,72.2257,1.02729
1,45A-40x.CNG.swc_5-CNG,7823.87,1,4,9,41.24,22.0174,36.27,2.22386,106.827,947.254,2157.28,49.5288,70.7474,3,0.951816,27,0.75,2,74.5526,51.8389,1.03111
1,45B-40x.CNG.swc_1-CNG,18704.9,1,2,5,40.5,34.5323,18.48,2.74199,104.072,1126.25,4689.17,55.2365,66.4841,1,0.932906,22,0.5,0.565,51.0224,25.0868,1.02571
1,45B-40x.CNG.swc_2-CNG,18704.9,1,5,11,79.46,42.71,66.33,1.10318,257.66,1234.38,4706.97,86.7559,121.5,3,0.928473,61,0.466667,0.355,85.1435,62.8912,1.03285
1,45B-40x.CNG.swc_3-CNG,18704.9,1,4,9,18.89,40.39,19.36,1.94887,129.802,1131.72,4688.32,33.5957,47.4617,2,0.951199,32,0.25,2.92,70.2053,90.3908,1.01995
1,45B-40x.CNG.swc_4-CNG,18704.9,1,4,9,43.13,195.232,28.67,1.88421,295.273,2012.21,5044.71,198.939,205.072,3,0.973491,46,0.75,1.755,53.5669,59.1459,1.01638
1,45C-40x.CNG.swc_1-CNG,19633.2,1,2,5,68.62,52.4498,26.13,2.43265,139.377,1210.36,4933.81,84.4013,94.5621,1,0.924934,26,0.5,0.5,40.1241,19.5902,1.03687
1,45C-40x.CNG.swc_2-CNG,19633.2,1,8,17,37.03,124.35,60.54,1.42013,343.936,1899.77,5222,129.881,149.124,6,0.938293,68,0.7,2.915,79.1385,72.7306,1.0253
1,45C-40x.CNG.swc_3-CNG,19633.2,1,1,3,102.95,70.2198,9.75,4.73052,143.869,1725.51,5239.94,119.939,125.45,0,0.985358,17,1,0,0,0,1.00803
1,45D-40x.CNG.swc_1-CNG,16945.8,1,6,13,46.93,79.31,80.14,0.891043,356.002,1326.38,4316.02,89.2645,110.426,3,0.906367,89,0.5,2.84,73.5461,66.7967,1.04111
1,45D-40x.CNG.swc_2-CNG,16945.8,1,3,7,46.99,50.2988,33.53,2.5322,137.951,1122.55,4258.11,59.6917,72.5737,2,0.940598,24,0.666667,1.79,65.0321,68.3928,1.01918
1,45D-40x.CNG.swc_3-CNG,16945.8,1,4,9,34.66,38.52,15.71,2.55345,124.649,1104.31,4259.12,43.7424,56.7975,3,0.942311,24,0.75,3.38,53.1842,56.5021,1.01711
1,45D-40x.CNG.swc_4-CNG,16945.8,1,6,13,70.04,91.3888,28.06,1.56128,279.346,1801.12,4670.34,87.7133,98.645,3,0.935571,57,0.25,1.52,71.847,58.4311,1.02506
1,45E-40x.CNG.swc_1-CNG,13683.7,1,4,9,54.73,80.01,24.23,1.53509,240.087,1108.14,3494.13,82.5128,121.688,3,0.915135,40,0.75,0.44,84.2491,88.4099,1.05894
1,45E-40x.CNG.swc_2-CNG,13683.7,1,7,15,86.16,42.18,76.71,0.84257,385.053,1221.31,3468.35,73.3045,165.376,5,0.892995,87,0.642857,3.01,85.0949,86.1411,1.03795
1,45E-40x.CNG.swc_3-CNG,13683.7,1,5,11,89.924,40.83,46.07,0.902884,324.506,1132.08,3477.61,95.5796,131.931,4,0.890454,81,0.8,2.125,84.5101,80.5259,1.04198
1,45E-40x.CNG.swc_4-CNG,13683.7,1,2,5,57.186,54.18,36.79,2.71545,160.073,1441.21,3738.46,80.2275,111.238,1,0.922425,30,0.5,0,53.8629,90.6893,1.04175
1,45F-40x.CNG.swc_1-CNG,18533.6,1,6,13,80.68,84.19,37.38,1.23899,342.705,1450.91,4703.71,92.0471,108.498,3,0.919748,62,0.25,3.55,78.0944,66.9122,1.03229
1,45F-40x.CNG.swc_2-CNG,18533.6,1,5,11,106.03,86.81,68.05,1.21763,384.54,1652.75,4821.05,112.613,142.715,4,0.922547,73,0.8,2.645,45.2794,56.3558,1.02487
1,45F-40x.CNG.swc_3-CNG,18533.6,1,4,9,60.1,58.1945,30.48,2.45221,163.267,1514.71,5085.86,74.3197,96.8312,3,0.962322,35,0.75,1.41,74.208,81.4872,1.01269
1,45G-40x.CNG.swc_1-CNG,27979.2,1,3,7,25.11,118.014,25.85,2.01148,219.157,1632.34,7057.95,108.995,136.778,2,0.916486,37,0.666667,1.71,31.943,32.1701,1.05669
1,45G-40x.CNG.swc_2-CNG,27979.2,1,8,17,73.24,139.48,48.66,1.04191,519.904,2181.29,7212.37,151.716,223.746,6,0.900806,107,0.708333,3.5,73.5787,67.8617,1.03805
1,45G-40x.CNG.swc_3-CNG,27979.2,1,1,3,36.81,20.7282,5.65,5.09728,70.0802,1411.4,7003.22,37.6488,49.352,0,0.920954,13,1,0,0,0,1.04054
1,45G-40x.CNG.swc_4-CNG,27979.2,1,2,5,68.03,31.1741,22.73,5.99792,120.26,2420.73,8103.04,70.3921,78.8025,1,0.962371,17,0.5,1.475,66.581,65.5664,1.01063
1,45H-40x.CNG.swc_1-CNG,10132.9,1,6,13,49.42,51.7275,46.47,1.17606,210.147,924.961,2574.67,61.8724,87.8083,4,0.946314,52,0.555556,1.59,62.4288,51.9354,1.02969
1,45H-40x.CNG.swc_2-CNG,10132.9,1,2,5,24.96,34.4775,31.19,2.10365,108.455,849.361,2570.17,46.4365,60.6923,1,0.944234,26,0.5,1,47.4836,19.4399,1.02014
1,45H-40x.CNG.swc_3-CNG,10132.9,1,7,15,72.86,77.84,30.42,1.28575,304.414,1471.15,2886.92,90.3468,101.931,5,0.866869,67,0.642857,2.795,87.5551,83.0695,1.08741
1,45I-40x.CNG.swc_1-CNG,10861.4,1,3,7,36.6,72.0205,35.73,1.55907,191.472,985.471,2806.61,73.9299,82.045,2,0.930866,40,0.666667,1.1,42.7866,38.1795,1.02437
1,45I-40x.CNG.swc_2-CNG,10861.4,1,3,7,40.8,80.61,14.5,1.48888,171.207,946.716,2752.43,81.6001,102.178,2,0.913985,42,0.666667,2,49.826,72.5406,1.02742
1,45I-40x.CNG.swc_3-CNG,10861.4,1,1,3,35.69,24.0605,7.03,7.28535,57.9772,1053.06,2935.69,39.943,42.8563,0,0.977341,8,1,0,0,0,1.00969
1,45J-40x.CNG.swc_1-CNG,12707.4,1,4,9,90.42,50.34,38.06,1.04241,265.814,1036.21,3222.96,105.16,119.813,3,0.935151,62,0.75,1.495,49.4781,45.4131,1.02573
1,45J-40x.CNG.swc_2-CNG,12707.4,1,3,7,60.33,64,20.36,1.45724,234.47,1397.89,3474.83,65.7059,136.388,2,0.831294,51,0.666667,2.355,80.7384,70.9911,1.05639
1,45J-40x.CNG.swc_3-CNG,12707.4,1,7,15,41.89,68.6966,42.52,1.30666,259.905,1348.22,3437.92,74.1377,80.0773,5,0.923866,60,0.642857,1.665,92.138,68.8916,1.03597
1,46A-40x.CNG.swc_1-CNG,4686.13,1,2,5,39.36,85.5729,15.41,1.54543,128.29,567.607,1190.05,89.571,101.807,1,0.942216,29,0.5,2.41,78.6507,56.3619,1.01764
1,46A-40x.CNG.swc_2-CNG,4686.13,1,1,3,50.23,14.3129,30.67,2.80054,79.4817,490.256,1182.83,58.1368,68.0558,0,0.951418,14,1,0,0,0,1.0316
1,46A-40x.CNG.swc_3-CNG,4686.13,1,1,3,2.85,16.9029,3.49,5.18822,25.2401,432.268,1174.35,12.8178,13.8143,0,0.975956,7,1,0,0,0,1.0161
1,46A-40x.CNG.swc_4-CNG,4686.13,1,2,5,21.81,210.56,26.59,1.45683,284.427,1056.55,1382.08,218.015,236.371,1,0.932985,45,0.5,2.41,48.7468,6.41056,1.02404
1,46B-40x.CNG.swc_1-CNG,12475.5,1,3,7,28.09,32.15,69.06,2.56074,141.718,995.428,3168.26,74.4953,83.7004,2,0.948126,23,0.666667,1.59,70.5743,63.8379,1.03991
1,46B-40x.CNG.swc_2-CNG,12475.5,1,2,5,76.01,54.3778,15.79,1.83409,150.041,930.073,3136.91,89.1317,102.387,1,0.928302,31,0.5,0.5,15.3309,18.6853,1.03989
1,46B-40x.CNG.swc_3-CNG,12475.5,1,3,7,53.24,37.9478,46.66,3.50452,140.952,1117.31,3234.71,60.9444,82.704,2,0.970782,17,0.666667,1.66,59.4019,71.0573,1.01168
1,46B-40x.CNG.swc_4-CNG,12475.5,1,2,5,57.36,87.63,17.47,2.11808,188.709,1359.87,3422.76,103.77,144.618,1,0.903676,38,0.5,1.41,82.2905,51.8119,1.02577
1,46C-40x.CNG.swc_1-CNG,7201.15,1,5,11,50.12,77.2426,42.87,1.03924,240.416,838.977,1872.14,91.0229,112.525,3,0.950688,59,0.4,2.875,55.7153,46.9158,1.04199
1,46C-40x.CNG.swc_2-CNG,7201.15,1,1,3,5.8,20.2326,27.81,6.13442,48.2033,753.723,1900.41,31.0243,35.0182,0,0.961983,8,1,0,0,0,1.03537
1,46C-40x.CNG.swc_3-CNG,7201.15,1,4,9,43.48,116.59,45.97,1.17226,293.625,995.259,1902.59,120.129,141.251,2,0.90986,51,0.25,4.635,45.7757,56.801,1.04668
1,46C-40x.CNG.swc_4-CNG,7201.15,1,2,5,95.22,42.88,8.45,3.14679,160.049,1045.28,1987.15,104.43,109.358,1,0.958078,17,0.5,0.62,61.3151,59.8898,1.01311
1,46D-40x.CNG.swc_1-CNG,7942.91,1,3,7,52.97,96.68,48.06,1.1256,275.418,932.213,2047.97,114.562,130.382,2,0.92259,57,0.666667,0.62,40.4894,47.0086,1.01912
1,46D-40x.CNG.swc_2-CNG,7942.91,1,1,3,31.5,37.0616,28.34,2.66719,97.6594,701.409,2002.44,44.3192,84.0363,0,0.84246,18,1,0,0,0,1.12176
1,46D-40x.CNG.swc_3-CNG,7942.91,1,6,13,110.33,118.83,70.34,0.668267,509.151,1111.41,2071.72,150.921,176.756,4,0.908472,110,0.583333,3.1,65.1674,71.8741,1.02738
1,46D-40x.CNG.swc_4-CNG,7942.91,1,1,3,14.39,13.6231,1.68,8.02989,29.2918,706.135,2062.85,15.2866,15.6687,0,0.991871,6,1,0,0,0,1.0068
1,46E-40x.CNG.swc_1-CNG,36219.7,1,6,13,97.53,36.17,55.47,1.6125,319.161,2164.06,9208.02,116.724,136.692,4,0.947098,57,0.555556,1.605,51.2412,40.9763,1.02392
1,46E-40x.CNG.swc_2-CNG,36219.7,1,2,5,87.12,114.375,36.28,1.75325,259.48,1997.24,9138.04,126.907,156.833,1,0.924378,50,0.5,0.5,30.8296,65.168,1.03254
1,46E-40x.CNG.swc_3-CNG,36219.7,1,8,17,100.08,116.415,43.35,1.1425,509.166,2431.64,9290.39,139.689,149.146,5,0.917038,105,0.491667,5.205,69.5241,58.203,1.03462
1,46E-40x.CNG.swc_4-CNG,36219.7,1,4,9,95.76,120.98,21.72,1.73072,334.707,2347.64,9364.31,109.316,131.571,3,0.913007,59,0.75,3,49.6495,54.7606,1.03381
1,46E-40x.CNG.swc_5-CNG,36219.7,1,27,55,219.67,174.05,64.79,0.684171,1951.68,5220.97,10898.3,214.764,268.389,11,0.923233,353,0.504811,17.57,68.3614,60.2499,1.03126
1,46F-40x.CNG.swc_1-CNG,41012.1,1,13,27,112.22,159.83,78.21,0.681975,989.813,2900.47,10493.8,150.419,175.569,5,0.932437,217,0.353147,10.91,55.732,45.1165,1.02268
1,46F-40x.CNG.swc_2-CNG,41012.1,1,1,3,6.45,36.4531,9.38,8.08386,56.1859,1890.51,10307.8,25.9263,32.6397,0,0.931439,10,1,0,0,0,1.04881
1,46F-40x.CNG.swc_3-CNG,41012.1,1,6,13,71.55,165.77,52.05,0.875927,673.769,2482.37,10426.8,181.737,209.178,3,0.918743,128,0.5,3.175,85.8192,44.0671,1.02718
1,46F-40x.CNG.swc_4-CNG,41012.1,1,6,13,68.87,285.493,54.49,1.6857,621.378,3720.38,11533.5,305.006,324.482,4,0.938108,77,0.583333,4.405,45.2461,40.5008,1.02111
1,46G-40x.CNG.swc_1-CNG,12399.1,1,2,5,20.07,53.0116,62.72,2.11115,128.192,897.854,3111.15,71.8373,81.3316,1,0.96058,26,0.5,1,32.2527,46.434,1.01837
1,46G-40x.CNG.swc_2-CNG,12399.1,1,1,3,52.66,83.08,47.95,1.96642,145.722,914.058,3111.36,110.169,129.919,0,0.949326,28,1,0,0,0,1.01519
1,46G-40x.CNG.swc_3-CNG,12399.1,1,4,9,103.93,89.14,61.45,0.795763,418.335,1202.48,3164.92,115.446,162.375,2,0.912192,85,0.25,1.555,75.1079,47.2272,1.04689
1,46G-40x.CNG.swc_4-CNG,12399.1,1,3,7,86.26,60.7116,43.24,1.49309,226.001,1056.95,3165.02,104.172,119.131,2,0.965967,42,0.666667,0.475,57.3551,40.592,1.00994
1,46G-40x.CNG.swc_5-CNG,12399.1,1,9,19,73.74,116.15,90.68,0.874328,538.202,1557.63,3283.58,143.169,163.383,5,0.921337,97,0.547619,4.815,80.9542,64.273,1.02428
1,46H-40x.CNG.swc_1-CNG,4707.42,1,4,9,49.95,92.47,58.89,0.736498,288.923,594.476,1188.45,107.107,140.192,3,0.897084,63,0.75,2.71,62.155,57.2086,1.04108
1,46H-40x.CNG.swc_2-CNG,4707.42,1,3,7,41.73,23.5,18.4,2.00547,109.323,529.262,1196.04,43.2219,62.9056,2,0.942835,20,0.666667,0.49,86.7246,79.1412,1.04698
1,46H-40x.CNG.swc_3-CNG,4707.42,1,3,7,60.6,25.98,26.85,1.59077,113.451,496.246,1185.44,62.0352,77.5779,2,0.969531,25,0.666667,1.695,95.977,89.0094,1.01792
1,46H-40x.CNG.swc_4-CNG,4707.42,1,4,9,60.4,67.2,52.93,0.946926,257.709,615.628,1196.07,89.9855,108.17,2,0.899746,49,0.25,1.985,41.2377,51.5938,1.0527
1,46H-40x.CNG.swc_5-CNG,4707.42,1,2,5,59.95,28.8616,47.72,1.65877,134.623,538.837,1198,79.1671,92.1659,1,0.957588,25,0.5,0.385,28.7348,25.3681,1.01364
1,46H-40x.CNG.swc_6-CNG,4707.42,1,6,13,59.11,123.912,44.32,1.05536,294.347,988.969,1329.81,134.418,145.168,4,0.938228,67,0.5,3.75,80.2885,58.7929,1.02238
1,46I-40x.CNG.swc_1-CNG,4833.42,1,6,13,62.82,82.88,47.16,0.689792,342.418,757.317,1277.23,88.6736,129.638,5,0.937488,82,0.833333,2.22,91.2498,78.4309,1.0311
1,46I-40x.CNG.swc_2-CNG,4833.42,1,7,15,66.76,71.25,19.56,0.720042,267.264,609.904,1224.44,87.2148,99.4198,5,0.935493,71,0.571429,4.42,53.8021,56.9375,1.03688
1,46I-40x.CNG.swc_3-CNG,4833.42,1,8,17,139.76,128.81,84.86,0.608791,636.78,1337.85,1443.76,147.453,183.865,6,0.90998,163,0.708333,3.75,74.2936,65.5067,1.03303
1,46J-40x.CNG.swc_1-CNG,5329.72,1,3,7,108.34,78.43,36.09,0.711804,279.932,660.939,1353.24,139.799,180.578,2,0.88793,72,0.666667,1.695,61.0829,22.9936,1.0532
1,46J-40x.CNG.swc_2-CNG,5329.72,1,3,7,72,53.65,24.17,1.46129,185.639,628.253,1361.68,92.0891,129.159,2,0.946641,31,0.666667,1.32,90.62,72.0314,1.02569
